,UtcDatetime,Price_Expected,Price_P10,Price_P90,MWh_Estimate,Expected,P10,P90
1932,2023-06-21 11:00:00,111.8496280155842,80.2146841257866,163.35050766247375,-1.8212745796759329,-203.70888425099255,-146.09296511502973,-297.5061271828221
1933,2023-06-21 12:00:00,64.72783594634117,49.77112016845635,85.17411227697343,4.639207310238016,300.28584969815296,230.89854452423742,395.14036431836865
1934,2023-06-21 13:00:00,72.21730573882924,56.54292166116898,91.66959221026464,10.45306976968461,754.8925354666269,591.0471051060106,958.2286431324331
1935,2023-06-21 14:00:00,90.15794750190449,65.78544043360395,120.75814249725886,10.891326893240088,981.9396782668204,716.4907365781546,1315.216404958114
1936,2023-06-21 15:00:00,104.07834671070214,76.38964771028401,144.9882040592255,21.261600941431425,2212.872274406891,1624.1662056725893,3082.6813359220805
1937,2023-06-21 16:00:00,132.39770324928273,107.21025635175482,172.8668426219221,13.535754531540249,1792.1028117219998,1451.1717132408571,2339.883148372737
1938,2023-06-21 17:00:00,145.27513368624562,120.1029034138341,185.52764892492732,31.75531831341975,4613.258113231338,3813.905928272209,5891.489547551454
1939,2023-06-21 18:00:00,141.6991797554333,108.81868306757154,193.07820386400698,10.988161981948995,1557.0135398620089,1195.7173162088463,2121.574579241479
1940,2023-06-21 19:00:00,129.84493443136682,98.11285969665803,181.07699985740385,20.6244324985056,2677.9780854526102,2023.522052049074,3734.6103605909334
1941,2023-06-21 20:00:00,108.30723162301624,80.25134980791202,145.58851519206056,0.5496936154390344,59.53579372904871,44.11365461977382,80.02907728232455
1942,2023-06-21 21:00:00,70.97318593533993,55.09067980273024,90.3139885993591,10.226951676416377,725.8393428820359,563.4097201634498,923.6367971100651
1943,2023-06-21 22:00:00,99.64110361968795,71.7864894308764,137.47570651945406,33.2439447724141,3312.4633457952973,2386.4660900455438,4570.23479508134
1944,2023-06-21 23:00:00,37.60031650555814,25.389057640693522,48.88168565362626,4.882632560212864,183.58852964434735,123.96543950957138,238.67130997048562
1945,2023-06-22 00:00:00,44.69942366456696,31.471980802753023,55.17527132955951,6.436474950504243,287.7067207189618,202.56861607967025,355.1342517999847
1946,2023-06-22 01:00:00,54.40639657858867,41.71117587153479,64.97128065301077,11.221339518077098,610.5126479634916,468.0552661527173,729.0647991317077
1947,2023-06-22 02:00:00,57.74119045699254,44.90329763392522,68.78410105486579,14.885324667641196,859.4963666484396,668.4001639287017,1023.8736761735186
1948,2023-06-22 03:00:00,54.04741454794254,41.63405215954167,66.16183561716242,-0.7509906680352625,-40.58910395693813,-31.26678464430916,-49.68692112857203
1949,2023-06-22 04:00:00,48.291141997211454,35.313230898147744,59.4982385799907,4.056987662949696,195.91656731243884,143.26534209267942,241.38361988625994
1950,2023-06-22 05:00:00,69.35696229189475,52.04451915006183,88.90268323088179,13.14898506348043,911.9736612244994,684.3326049401842,1168.9800539061966
1951,2023-06-22 06:00:00,104.13186903873657,81.18589253389626,146.4264196705116,14.252626722361372,1484.1526593109315,1157.1122214073685,2086.9611018556343
1952,2023-06-22 07:00:00,111.2160739026042,88.25488077264751,153.61654937332335,20.568702908619496,2287.5703827657358,1815.2884228482217,3159.6931659071665
1953,2023-06-22 08:00:00,127.88327367047941,94.85084913429671,178.54676741349382,25.624371822266063,3276.9285543809724,2430.493425874882,4575.148755867023
1954,2023-06-22 09:00:00,122.31961344005319,90.0201776533425,173.76822436701477,8.777368454564854,1073.64431638329,790.1402676087725,1525.2277309647832
1955,2023-06-22 10:00:00,126.87718493618762,92.25790581559203,172.1109511741161,10.395005126189897,1318.8889878082139,959.0214038846239,1789.094219728356
1956,2023-06-22 11:00:00,111.57119490980898,78.6906982219472,162.95021901838265,18.438563592529515,2057.2125724390185,1450.9434433059228,3004.567975787061
1957,2023-06-22 12:00:00,63.71615891175462,47.56539467519421,78.37780436519603,0.06557378520635204,4.178109718653191,3.1190429736865464,5.139529308388846
1958,2023-06-22 13:00:00,71.76658989134059,56.07698918856395,91.30029798519281,34.55169378554259,2479.6572379582162,1937.554958858444,3154.579938513173
1959,2023-06-22 14:00:00,91.93480432079646,67.73451467513208,122.6827135222597,38.40570166484716,3530.82066736061,2601.391563026334,4711.7156949698165
1960,2023-06-22 15:00:00,102.96196865325305,78.44092348397558,144.13014057255324,14.300251119457208,1472.3820074952,1121.724903862979,2061.0972040701795
1961,2023-06-22 16:00:00,133.08329209635872,108.19127070965601,173.52523231382295,10.118802822025899,1346.6435916291316,1094.7661353754352,1755.8676104298113
1962,2023-06-22 17:00:00,144.9861317088765,120.05172265896104,185.38568426312798,17.926994301849973,2599.165556992299,2152.1665480344677,3323.4081054296535
1963,2023-06-22 18:00:00,141.31488708887002,109.61135873431788,192.1212855074745,-2.2759924895910917,-321.6316216816813,-249.4746292531824,-437.26660290559784
1964,2023-06-22 19:00:00,127.33401744511369,95.18981655951578,177.97431297429665,11.681555431354614,1487.459383082171,1111.9651186404608,2079.016802366501
1965,2023-06-22 20:00:00,102.97439041318323,76.38183652273308,140.2020711342094,-2.3730158610663192,-244.35986173411933,-181.25530956582028,-332.70173855582726
1966,2023-06-22 21:00:00,67.68381165265934,52.04120845979495,87.56872151732615,12.495134134819287,845.7183053558232,650.2618802432302,1094.1829213736262
1967,2023-06-22 22:00:00,97.21751172947106,70.9234693449796,137.38953011294242,17.541410700865686,1705.332300562879,1244.0977041105446,2410.006173710077
1968,2023-06-22 23:00:00,38.93611228946431,26.682465761386926,49.98662797563086,24.64322878416983,959.5115231153956,657.5421082836363,1231.8319093526552
1969,2023-06-23 00:00:00,42.479792146943026,29.237132660012733,52.84859563566359,10.9974470439392,467.1692645735502,321.5338181451153,581.1996318497667
1970,2023-06-23 01:00:00,55.618270683189664,42.64754581140131,66.57818787810041,6.602903341533208,367.24206534433154,281.5976227462923,439.60933921353495
1971,2023-06-23 02:00:00,58.236049714120995,45.242921989940925,69.44314629690024,23.869316340235592,1390.0546930320406,1079.9176171345011,1657.5604266219716
1972,2023-06-23 03:00:00,57.21013159638797,44.53177694739463,69.3356063306489,0.7062771920217568,40.406211099092076,31.45177837814508,48.97015734633665
1973,2023-06-23 04:00:00,53.97113660436409,41.28802724662858,65.20367769989264,20.24387511785538,1092.58494938746,835.8296674433593,1319.9751085815183
1974,2023-06-23 05:00:00,76.15777614538602,60.4844982319665,95.55653840183633,18.74684725250803,1427.7181964882516,1133.893649499268,1791.3838293976435
1975,2023-06-23 06:00:00,99.18500076763063,76.22380763767394,141.56097302182246,9.558039434365462,948.0141486345822,728.5501592383748,1353.0453625097243
1976,2023-06-23 07:00:00,106.0583187284494,83.13951326170547,148.476678645854,16.446268565049014,1744.2635933656463,1367.3347634694624,2441.887332656193
1977,2023-06-23 08:00:00,120.61042164874472,95.24046014872714,172.2243823594111,19.22962635558924,2319.2933428954325,1831.43846259441,3311.81052209361
1978,2023-06-23 09:00:00,115.99064390530764,84.2846340444545,167.41205567709406,5.77311035010348,669.6267868448987,486.5844931567245,966.4882713615318
1979,2023-06-23 10:00:00,118.17919022462591,83.79773232652632,163.4665593105726,20.204274784828048,2387.7248331468068,1693.0724102706058,3302.7232824412004
1980,2023-06-23 11:00:00,116.05563563298637,84.3083442731612,167.2877010590234,14.405921512852789,1671.888378053043,1214.539390477732,2409.9334915218715
1981,2023-06-23 12:00:00,69.48561518436549,53.465359924687704,84.49409351232345,12.68235751790618,881.2414141197734,678.0668093884228,1071.584302074683
1982,2023-06-23 13:00:00,83.20259456017494,67.27517263490226,102.68269980600901,4.47151614228501,372.0417446558172,300.8220204119762,459.14734971597517
1983,2023-06-23 14:00:00,97.69069403240876,73.09558236672854,128.34798547475853,8.292369096732468,810.0872922326934,606.1355483255224,1064.3088683787553
1984,2023-06-23 15:00:00,97.07016403977028,71.00365582605892,137.46971659402175,10.246448185335542,994.6244061755275,727.5352803911107,1408.5763281334052
1985,2023-06-23 16:00:00,124.82039313162437,99.8859840817089,165.12651121832423,-2.9441866165588717,-367.4945309317454,-294.08297751517983,-486.16326436804854
1986,2023-06-23 17:00:00,136.4458928831137,111.49626720808183,176.83343259223037,18.274284180263294,2493.4510217757843,2037.514471999059,3231.504399761851
1987,2023-06-23 18:00:00,132.79086035569998,100.64665947010205,184.12512394351404,11.764229845278782,1562.1822025767726,1184.0304351657849,2166.0902783619426
1988,2023-06-23 19:00:00,116.53877353504315,84.23933774833246,167.9873844620047,4.272836112785784,497.95108010029656,359.94088444823365,717.7825628216832
1989,2023-06-23 20:00:00,108.66810852915116,82.09077126381736,145.9078020953121,9.175027046000013,997.0328347926265,753.1850465725249,1338.7080304469057
1990,2023-06-23 21:00:00,84.82970543196551,69.15532135430524,104.37542637095255,26.832271451210737,2276.1736832767447,1855.5943548744287,2800.6297732212583
1991,2023-06-23 22:00:00,117.78126375350385,92.89172387310214,157.60819061778614,11.02663445556362,1298.730941124212,1024.2830830958496,1737.8879051451195
1992,2023-06-23 23:00:00,60.42993105384767,48.16106790065392,71.56186836243104,2.8690129967642974,173.3742575870594,138.1747297450239,205.31193040455045
1993,2023-06-24 00:00:00,62.52422524658581,49.32395342286828,72.93541639851914,5.546752516144931,346.80640370651224,273.58776275451,404.5547044245643
1994,2023-06-24 01:00:00,71.42087914973796,58.54895672854621,82.78181185391587,12.500904541080075,892.8255924908905,731.9149190433841,1034.8475277234534
1995,2023-06-24 02:00:00,73.67809582703032,60.98039361367544,84.95302458577163,11.197750793941234,825.028956043207,682.8432510023831,951.2827985030334
1996,2023-06-24 03:00:00,68.64232613260688,56.20179270610961,80.82140371488599,10.494230972964681,720.3484249571461,589.7945937525959,848.1584781432393
1997,2023-06-24 04:00:00,63.909821512669325,51.170837800342426,74.90037259452397,11.70593570121935,748.1242613037123,599.002537068333,876.7789455888695
1998,2023-06-24 05:00:00,84.41962486212839,68.64743783796845,103.92058528035585,2.4094934386471607,203.40853219835307,165.40555105052383,250.39596837339013
1999,2023-06-24 06:00:00,98.29248799258646,75.09347364013372,140.61485739876017,12.151090953048541,1194.3609615993496,912.467628181618,1708.6239216022855
2000,2023-06-24 07:00:00,97.57122243015002,74.38742470281366,140.02879434786456,10.558207746074062,1030.1772364559251,785.3978837077483,1478.4531011570355
2001,2023-06-24 08:00:00,113.87247769847082,80.99198101060904,156.59695366344224,5.61618227003017,639.5285902945577,454.8657277664027,879.4770347053603
2002,2023-06-24 09:00:00,111.83064296391728,80.08224543985139,163.11623260493934,-6.336674043069122,-708.6343324891852,-507.4550859893969,-1033.6143971509443
2003,2023-06-24 10:00:00,120.28650951272107,85.59183457447276,165.56186575353294,-9.561039829108777,-1150.064108355598,-818.3469394130237,-1582.943592651089
2004,2023-06-24 11:00:00,119.51436198502208,87.37016109942417,170.84862557283617,18.57356099138289,2219.80729167502,1622.7750160071037,3173.2673673710115
2005,2023-06-24 12:00:00,72.5616466979236,56.38615653713308,87.684472365029,7.793634121109127,565.5189255888029,439.45307354600084,683.3806957155402
2006,2023-06-24 13:00:00,86.65298094542244,71.02098453097494,106.24108954762225,-7.5948414381139155,-658.1156504203899,-539.3931162914959,-806.8842293266526
2007,2023-06-24 14:00:00,100.87826462306931,75.33189449725714,131.46596924703124,-9.437844023191055,-952.0733268427203,-710.9706702365974,-1240.7553121111127
2008,2023-06-24 15:00:00,98.83397742954092,74.23769815762394,137.32412483534455,-1.0922358043909526,-107.95000883891188,-81.08507196332512,-149.99032595181615
2009,2023-06-24 16:00:00,122.63034973462433,97.68072405959248,163.017889443741,13.278354466902275,1628.3292521765372,1297.0392786469383,2164.6093204802796
2010,2023-06-24 17:00:00,134.92726378205577,110.0200257702367,175.35719115438525,23.67722810576764,3194.703602254815,2604.9692463643282,4151.972214949079
2011,2023-06-24 18:00:00,131.653287339291,99.51451053401144,182.99718765106175,11.056935856972508,1455.6819534701115,1100.3255598125795,2023.3881658641515
2012,2023-06-24 19:00:00,115.51181340444211,82.61672386096097,166.93322517622855,5.4651895338428895,631.2939536531698,451.51605456531206,912.3217150837626
2013,2023-06-24 20:00:00,110.65990168944994,82.6192364994621,147.95319810362906,0.33625887773981056,37.2103743528922,27.781451745029123,49.75057635234218
2014,2023-06-24 21:00:00,86.75006480881382,71.07678689539429,106.14882706526413,-0.023211021155983502,-2.0135575895603175,-1.649764804328328,-2.4638226706946798
2015,2023-06-24 22:00:00,117.84025777737396,92.8080457809588,158.1950498108658,6.502635636699082,766.2722596609581,603.4969058676626,1028.6847684495224
2016,2023-06-24 23:00:00,60.745604937859525,48.238920562169724,71.82393939842473,7.23787643289862,439.6691823819035,349.1473462853969,519.8527982897971
2017,2023-06-25 00:00:00,62.63457711954824,49.16931303523825,72.86835613783381,23.331644537104143,1461.367689085136,1147.20093387178,1700.1385834110495
2018,2023-06-25 01:00:00,69.17756232261235,58.1981831470264,76.24285435155016,14.100912781371152,975.4667727390239,820.6475045904837,1075.0938394139928
2019,2023-06-25 02:00:00,73.52215632714876,60.78206645058112,84.5662316239885,6.4349969219744425,473.11484966212606,391.1324105207355,544.1834402033437
2020,2023-06-25 03:00:00,68.89281895015942,56.43706889854579,80.96485235616655,10.540516775109493,726.1659138287366,594.8758714631322,853.4113844544369
2021,2023-06-25 04:00:00,63.21436087982699,50.37646805675966,74.30711012345876,22.47901655668383,1420.9966648378177,1132.4134595151545,1670.350758744558
2022,2023-06-25 05:00:00,81.98015734883427,66.67361238761788,101.91733593342897,3.179737586270539,260.6753876504613,212.0045913213416,324.0703837600851
2023,2023-06-25 06:00:00,95.44572208431937,72.54213324269183,137.87609484685876,29.49738454331652,2815.3991673356863,2139.8031998521856,4066.9841890285743
2024,2023-06-25 07:00:00,101.14914170591338,77.01408551844507,143.53712680524,2.3350334252963414,236.18662682334394,179.83046390420014,335.1639888612349
2025,2023-06-25 08:00:00,118.25529997709172,86.50474951462938,169.07687648549722,9.597795557682684,1134.9901927925641,830.2549006099632,1622.765294039369
2026,2023-06-25 09:00:00,115.52774064345606,83.46612607924142,166.89475190689495,18.81931429782743,2174.1528612870916,1570.7752599073349,3140.84479079379
2027,2023-06-25 10:00:00,118.0347268373235,83.38243956228796,163.35247074134816,10.016898764175776,1182.3419093866112,835.2334558054436,1636.28516229407
2028,2023-06-25 11:00:00,116.17501872903927,84.00919717414473,167.92835055996497,23.761467042352663,2760.4888786747697,1996.1817699079465,3990.223967307252
2029,2023-06-25 12:00:00,69.14090624739862,53.26084159743327,84.23653275932892,8.81637325105963,609.5720363935868,469.56745918853477,742.6607141813558
2030,2023-06-25 13:00:00,80.57106533167999,64.89668125401973,100.11678627066703,-3.745072364227017,-301.74447013000423,-243.0427674944788,-374.94460945749796
2031,2023-06-25 14:00:00,93.17054490815768,68.81436062921425,123.69980237621952,9.566516861245496,891.3175888353212,658.3137412552063,1183.3762451648397
2032,2023-06-25 15:00:00,103.736675790283,78.70446379386784,144.09146782377485,16.703897810871574,1732.8068316404024,1314.67132047221,2406.8891539468245
2033,2023-06-25 16:00:00,133.9405296667144,108.7530827691865,174.27446652781293,1.6281641202673107,218.0771646529437,177.06786733325058,283.74743347931144
2034,2023-06-25 17:00:00,145.25087003736684,120.07863976495531,185.50338527604853,1.5634170052304643,227.08768024093945,187.73298737347417,290.0191470683928
2035,2023-06-25 18:00:00,142.9139282661966,110.03343157833481,194.7221397009422,21.771805618387397,3111.4942663717925,2395.626483847635,4239.452575165389
2036,2023-06-25 19:00:00,128.56898404468237,96.82058652061647,179.96049852464856,9.362606936033648,1203.7408617755425,906.4930949087698,1684.8994116989477
2037,2023-06-25 20:00:00,106.76977130833507,78.71388949323085,144.05105487737939,27.08055232884918,2891.3843790546275,2131.6156034286896,3900.9821296327973
2038,2023-06-25 21:00:00,68.32275361751731,52.550566593357374,87.82371403574477,3.7739475431418743,257.846488155517,198.32308168571453,331.4420898147935
2039,2023-06-25 22:00:00,99.88544881803455,75.47263947771202,140.40685691060187,12.933520650880837,1291.8705150105507,976.1269412614728,1815.9549833785402
2040,2023-06-25 23:00:00,42.604397896811555,30.393139031946937,53.88576704487968,15.021188089615364,639.9686742528196,456.54105803270517,809.4282421343347
